facility_id,latitude,longitude,ts,is_powered_on,cloud_cover,cog_url,geometry,local_image_path
37,44.91233,23.13331,2019-12-03 09:37:59.854000+00:00,1,9.69,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2019/12/S2B_34TFQ_20191203_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20191203_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2018-08-07 09:23:21.240000+00:00,1,17.4,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2018/8/S2B_34TFQ_20180807_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20180807_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2017-01-02 09:34:00.462000+00:00,1,0.94,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2017/1/S2A_34TFQ_20170102_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20170102_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2019-09-19 09:38:05.013000+00:00,1,3.81,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2019/9/S2A_34TFQ_20190919_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20190919_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2017-08-05 09:37:17.530000+00:00,1,1.34,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2017/8/S2B_34TFQ_20170805_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20170805_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2019-08-10 09:38:09.005000+00:00,1,0.01,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2019/8/S2A_34TFQ_20190810_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20190810_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2020-04-18 09:28:04.269000+00:00,1,12.27,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2020/4/S2B_34TFQ_20200418_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20200418_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2017-09-24 09:31:32.620000+00:00,1,7.13,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2017/9/S2B_34TFQ_20170924_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20170924_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2019-07-18 09:28:14.257000+00:00,1,27.08,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2019/7/S2A_34TFQ_20190718_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20190718_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2020-06-07 09:28:11.209000+00:00,1,17.12,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2020/6/S2B_34TFQ_20200607_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20200607_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2020-01-07 09:37:59.667000+00:00,1,0.17,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2020/1/S2A_34TFQ_20200107_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20200107_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2020-09-13 09:38:09.260000+00:00,1,3.38,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2020/9/S2A_34TFQ_20200913_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20200913_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2017-08-12 09:24:53.440000+00:00,1,1.04,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2017/8/S2B_34TFQ_20170812_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20170812_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2019-03-30 09:28:09+00:00,1,0.16,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2019/3/S2A_34TFQ_20190330_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20190330_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2021-04-08 09:28:04.716000+00:00,1,26.87,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2021/4/S2A_34TFQ_20210408_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20210408_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2020-08-11 09:28:15.051000+00:00,1,2.59,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2020/8/S2A_34TFQ_20200811_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20200811_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2018-04-02 09:33:45.280000+00:00,1,5.6,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2018/4/S2B_34TFQ_20180402_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20180402_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2020-10-20 09:28:14.562000+00:00,1,4.57,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2020/10/S2A_34TFQ_20201020_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20201020_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2020-07-10 09:38:07.014000+00:00,1,1.4,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2020/7/S2B_34TFQ_20200710_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20200710_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2019-07-11 09:38:10+00:00,1,11.47,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2019/7/S2A_34TFQ_20190711_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20190711_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2019-02-16 09:38:04+00:00,1,0.54,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2019/2/S2B_34TFQ_20190216_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20190216_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2016-12-23 09:36:56.021000+00:00,1,5.13,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2016/12/S2A_34TFQ_20161223_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20161223_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2018-06-11 09:30:32.460000+00:00,1,9.37,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2018/6/S2B_34TFQ_20180611_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20180611_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2018-07-03 09:22:24.900000+00:00,1,1.16,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2018/7/S2A_34TFQ_20180703_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20180703_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2018-05-09 09:21:25.180000+00:00,1,9.54,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2018/5/S2B_34TFQ_20180509_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20180509_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2018-08-30 09:35:20.300000+00:00,1,0.47,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2018/8/S2B_34TFQ_20180830_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20180830_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2019-09-04 09:38:07.883000+00:00,1,4.14,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2019/9/S2B_34TFQ_20190904_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20190904_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2020-05-16 09:38:10.385000+00:00,1,22.79,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2020/5/S2A_34TFQ_20200516_1_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20200516_1_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2020-04-23 09:28:10.588000+00:00,1,0.37,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2020/4/S2A_34TFQ_20200423_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20200423_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2018-04-19 09:24:10.140000+00:00,1,1.47,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2018/4/S2B_34TFQ_20180419_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20180419_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2019-07-21 09:38:10.322000+00:00,1,7.46,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2019/7/S2A_34TFQ_20190721_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20190721_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2020-09-08 09:38:07.827000+00:00,1,1.07,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2020/9/S2B_34TFQ_20200908_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20200908_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2017-09-01 09:25:00.260000+00:00,1,0.0,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2017/9/S2B_34TFQ_20170901_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20170901_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2018-09-06 09:25:40.550000+00:00,1,1.12,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2018/9/S2B_34TFQ_20180906_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20180906_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2018-06-13 09:20:27.460000+00:00,1,2.84,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2018/6/S2A_34TFQ_20180613_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20180613_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2017-07-23 09:24:55.440000+00:00,1,0.22,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2017/7/S2B_34TFQ_20170723_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20170723_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2018-06-23 09:20:28.460000+00:00,1,8.64,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2018/6/S2A_34TFQ_20180623_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20180623_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2020-11-24 09:28:09.326000+00:00,1,2.38,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2020/11/S2B_34TFQ_20201124_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20201124_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2019-06-16 09:38:12+00:00,1,0.88,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2019/6/S2B_34TFQ_20190616_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20190616_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2020-04-16 09:38:05.015000+00:00,1,0.0,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2020/4/S2A_34TFQ_20200416_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20200416_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2020-02-08 09:28:03.522000+00:00,1,4.22,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2020/2/S2B_34TFQ_20200208_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20200208_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2017-12-10 09:23:48.460000+00:00,1,12.16,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2017/12/S2B_34TFQ_20171210_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20171210_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2018-04-24 09:20:30.460000+00:00,1,22.08,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2018/4/S2A_34TFQ_20180424_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20180424_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2019-07-01 09:38:09+00:00,1,0.0,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2019/7/S2A_34TFQ_20190701_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2A_34TFQ_20190701_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
37,44.91233,23.13331,2017-10-21 09:23:55.540000+00:00,1,34.62,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/34/T/FQ/2017/10/S2B_34TFQ_20171021_0_L2A/TCI.tif,"POLYGON ((23.13746787964396 44.91513287274796, 23.13725438767079 44.90937556552143, 23.129152524259847 44.90952696687926, 23.12936520842541 44.9152843043315, 23.13746787964396 44.91513287274796))",/Users/adminuser/GitHub/ccai-ss23-ai-monitoring-tutorial/data/google/images/visual/S2B_34TFQ_20171021_0_L2A_TCI_23.133309999998602_44.912329975270744_64.npy
